State,value,Category,Scenario,Variable
OK_Bryan,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Bryan,TX_Bell,Speciality Crop,RCP85,Set2
OK_Bryan,TX_Williamson,Speciality Crop,RCP85,Set2
OK_Bryan,TX_Guadalupe,Speciality Crop,RCP85,Set2
OK_Bryan,TX_Falls,Non Speciality Crop,RCP85,Set2
OK_Bryan,TX_Caldwell,Speciality Crop,RCP85,Set2
OK_Carter,TX_Guadalupe,Speciality Crop,RCP85,Set2
OK_Carter,TX_Bell,Speciality Crop,RCP85,Set2
OK_Carter,TX_Falls,Non Speciality Crop,RCP85,Set2
OK_Carter,TX_Kinney,Non Speciality Crop,RCP85,Set2
OK_Carter,TX_Uvalde,Speciality Crop,RCP85,Set2
OK_Carter,TX_Milam,Speciality Crop,RCP85,Set2
OK_Carter,TX_Williamson,Speciality Crop,RCP85,Set2
OK_Carter,TX_Bastrop,Speciality Crop,RCP85,Set2
OK_Carter,TX_McLennan,Non Speciality Crop,RCP85,Set2
OK_Carter,AZ_Pinal,Speciality Crop,RCP85,Set2
OK_Cherokee,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Cherokee,TX_Denton,Non Speciality Crop,RCP85,Set2
OK_Cherokee,TX_Johnson,Non Speciality Crop,RCP85,Set2
OK_Cherokee,TX_Ellis,Speciality Crop,RCP85,Set2
OK_Cherokee,TX_Dallas,Non Speciality Crop,RCP85,Set2
OK_Cherokee,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Cherokee,TX_Archer,Non Speciality Crop,RCP85,Set2
OK_Cherokee,TX_Wise,Speciality Crop,RCP85,Set2
OK_Cherokee,TX_Jones,Non Speciality Crop,RCP85,Set2
OK_Cherokee,TX_Collin,Speciality Crop,RCP85,Set2
OK_Choctaw,TX_Bastrop,Speciality Crop,RCP85,Set2
OK_Choctaw,TX_Milam,Speciality Crop,RCP85,Set2
OK_Choctaw,TX_McLennan,Non Speciality Crop,RCP85,Set2
OK_Choctaw,TX_Bell,Speciality Crop,RCP85,Set2
OK_Choctaw,TX_Falls,Non Speciality Crop,RCP85,Set2
OK_Choctaw,TX_Travis,Speciality Crop,RCP85,Set2
OK_Choctaw,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Choctaw,TX_Guadalupe,Speciality Crop,RCP85,Set2
OK_Choctaw,TX_Williamson,Speciality Crop,RCP85,Set2
OK_Choctaw,TX_Fayette,Speciality Crop,RCP85,Set2
OK_Coal,TX_Falls,Non Speciality Crop,RCP85,Set2
OK_Coal,TX_Bell,Speciality Crop,RCP85,Set2
OK_Coal,TX_Milam,Speciality Crop,RCP85,Set2
OK_Coal,TX_Williamson,Speciality Crop,RCP85,Set2
OK_Coal,TX_Ellis,Speciality Crop,RCP85,Set2
OK_Coal,TX_Travis,Speciality Crop,RCP85,Set2
OK_Coal,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Coal,TX_McLennan,Non Speciality Crop,RCP85,Set2
OK_Coal,TX_Johnson,Non Speciality Crop,RCP85,Set2
OK_Coal,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Creek,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Creek,TX_Ellis,Speciality Crop,RCP85,Set2
OK_Creek,TX_Johnson,Non Speciality Crop,RCP85,Set2
OK_Creek,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Creek,TX_Denton,Non Speciality Crop,RCP85,Set2
OK_Creek,TX_Jones,Non Speciality Crop,RCP85,Set2
OK_Creek,TX_Dallas,Non Speciality Crop,RCP85,Set2
OK_Creek,TX_Archer,Non Speciality Crop,RCP85,Set2
OK_Creek,TX_McLennan,Non Speciality Crop,RCP85,Set2
OK_Creek,TX_Somervell,Non Speciality Crop,RCP85,Set2
OK_Garvin,TX_Ellis,Speciality Crop,RCP85,Set2
OK_Garvin,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Garvin,TX_McLennan,Non Speciality Crop,RCP85,Set2
OK_Garvin,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Garvin,TX_Bell,Speciality Crop,RCP85,Set2
OK_Garvin,TX_Johnson,Non Speciality Crop,RCP85,Set2
OK_Garvin,TX_Denton,Non Speciality Crop,RCP85,Set2
OK_Garvin,TX_Bosque,Speciality Crop,RCP85,Set2
OK_Garvin,TX_Somervell,Non Speciality Crop,RCP85,Set2
OK_Hughes,TX_McLennan,Non Speciality Crop,RCP85,Set2
OK_Hughes,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Hughes,TX_Bell,Speciality Crop,RCP85,Set2
OK_Hughes,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Hughes,TX_Falls,Non Speciality Crop,RCP85,Set2
OK_Hughes,TX_Williamson,Speciality Crop,RCP85,Set2
OK_Hughes,TX_Ellis,Speciality Crop,RCP85,Set2
OK_Hughes,TX_Dallas,Non Speciality Crop,RCP85,Set2
OK_Hughes,TX_Milam,Speciality Crop,RCP85,Set2
OK_Hughes,TX_Denton,Non Speciality Crop,RCP85,Set2
OK_Jefferson,TX_Bastrop,Speciality Crop,RCP85,Set2
OK_Jefferson,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Jefferson,TX_Travis,Speciality Crop,RCP85,Set2
OK_Jefferson,TX_Milam,Speciality Crop,RCP85,Set2
OK_Jefferson,TX_McLennan,Non Speciality Crop,RCP85,Set2
OK_Jefferson,TX_Bell,Speciality Crop,RCP85,Set2
OK_Jefferson,TX_Johnson,Non Speciality Crop,RCP85,Set2
OK_Jefferson,TX_Falls,Non Speciality Crop,RCP85,Set2
OK_Jefferson,TX_Guadalupe,Speciality Crop,RCP85,Set2
OK_Jefferson,AZ_Pinal,Speciality Crop,RCP85,Set2
OK_Lincoln,TX_Ellis,Speciality Crop,RCP85,Set2
OK_Lincoln,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Lincoln,TX_Johnson,Non Speciality Crop,RCP85,Set2
OK_Lincoln,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Lincoln,TX_Denton,Non Speciality Crop,RCP85,Set2
OK_Lincoln,TX_McLennan,Non Speciality Crop,RCP85,Set2
OK_Lincoln,TX_Wise,Speciality Crop,RCP85,Set2
OK_Lincoln,TX_Collin,Speciality Crop,RCP85,Set2
OK_Lincoln,TX_Dallas,Non Speciality Crop,RCP85,Set2
OK_Lincoln,TX_Palo Pinto,Speciality Crop,RCP85,Set2
OK_Marshall,TX_Bastrop,Speciality Crop,RCP85,Set2
OK_Marshall,TX_Milam,Speciality Crop,RCP85,Set2
OK_Marshall,TX_McLennan,Non Speciality Crop,RCP85,Set2
OK_Marshall,TX_Bell,Speciality Crop,RCP85,Set2
OK_Marshall,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Marshall,TX_Guadalupe,Speciality Crop,RCP85,Set2
OK_Marshall,TX_Travis,Speciality Crop,RCP85,Set2
OK_Marshall,TX_Williamson,Speciality Crop,RCP85,Set2
OK_Marshall,TX_Falls,Non Speciality Crop,RCP85,Set2
OK_Marshall,TX_Grimes,Non Speciality Crop,RCP85,Set2
OK_Muskogee,TX_Ellis,Speciality Crop,RCP85,Set2
OK_Muskogee,TX_Johnson,Non Speciality Crop,RCP85,Set2
OK_Muskogee,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Muskogee,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Muskogee,TX_McLennan,Non Speciality Crop,RCP85,Set2
OK_Muskogee,TX_Denton,Non Speciality Crop,RCP85,Set2
OK_Muskogee,TX_Dallas,Non Speciality Crop,RCP85,Set2
OK_Muskogee,TX_Bell,Speciality Crop,RCP85,Set2
OK_Muskogee,TX_Navarro,Speciality Crop,RCP85,Set2
OK_Oklahoma,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Oklahoma,TX_Ellis,Speciality Crop,RCP85,Set2
OK_Oklahoma,TX_Johnson,Non Speciality Crop,RCP85,Set2
OK_Oklahoma,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Oklahoma,TX_Denton,Non Speciality Crop,RCP85,Set2
OK_Oklahoma,TX_McLennan,Non Speciality Crop,RCP85,Set2
OK_Oklahoma,TX_Dallas,Non Speciality Crop,RCP85,Set2
OK_Oklahoma,TX_Collin,Speciality Crop,RCP85,Set2
OK_Oklahoma,TX_Jones,Non Speciality Crop,RCP85,Set2
OK_Okmulgee,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Okmulgee,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Okmulgee,TX_Johnson,Non Speciality Crop,RCP85,Set2
OK_Okmulgee,TX_Ellis,Speciality Crop,RCP85,Set2
OK_Okmulgee,TX_Denton,Non Speciality Crop,RCP85,Set2
OK_Okmulgee,TX_Collin,Speciality Crop,RCP85,Set2
OK_Okmulgee,TX_Dallas,Non Speciality Crop,RCP85,Set2
OK_Okmulgee,TX_McLennan,Non Speciality Crop,RCP85,Set2
OK_Okmulgee,TX_Navarro,Speciality Crop,RCP85,Set2
OK_Osage,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Osage,TX_Archer,Non Speciality Crop,RCP85,Set2
OK_Osage,TX_Baylor,Non Speciality Crop,RCP85,Set2
OK_Osage,TX_Johnson,Non Speciality Crop,RCP85,Set2
OK_Osage,TX_Denton,Non Speciality Crop,RCP85,Set2
OK_Osage,TX_Jones,Non Speciality Crop,RCP85,Set2
OK_Osage,TX_Ellis,Speciality Crop,RCP85,Set2
OK_Osage,TX_Wichita,Non Speciality Crop,RCP85,Set2
OK_Osage,TX_Knox,Non Speciality Crop,RCP85,Set2
OK_Osage,TX_Clay,Speciality Crop,RCP85,Set2
OK_Ottawa,TX_Archer,Non Speciality Crop,RCP85,Set2
OK_Ottawa,TX_Wilbarger,Non Speciality Crop,RCP85,Set2
OK_Ottawa,TX_Wichita,Non Speciality Crop,RCP85,Set2
OK_Ottawa,TX_Baylor,Non Speciality Crop,RCP85,Set2
OK_Ottawa,OK_Tillman,Non Speciality Crop,RCP85,Set2
OK_Ottawa,TX_Clay,Speciality Crop,RCP85,Set2
OK_Ottawa,TX_Denton,Non Speciality Crop,RCP85,Set2
OK_Ottawa,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Ottawa,TX_Knox,Non Speciality Crop,RCP85,Set2
OK_Ottawa,OK_Cotton,Non Speciality Crop,RCP85,Set2
OK_Pittsburg,TX_Bell,Speciality Crop,RCP85,Set2
OK_Pittsburg,TX_Ellis,Speciality Crop,RCP85,Set2
OK_Pittsburg,TX_Falls,Non Speciality Crop,RCP85,Set2
OK_Pittsburg,TX_McLennan,Non Speciality Crop,RCP85,Set2
OK_Pittsburg,TX_Williamson,Speciality Crop,RCP85,Set2
OK_Pittsburg,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Pittsburg,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Pittsburg,TX_Milam,Speciality Crop,RCP85,Set2
OK_Pittsburg,TX_Dallas,Non Speciality Crop,RCP85,Set2
OK_Pittsburg,TX_Johnson,Non Speciality Crop,RCP85,Set2
OK_Pottawatomie,TX_Ellis,Speciality Crop,RCP85,Set2
OK_Pottawatomie,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Pottawatomie,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Pottawatomie,TX_McLennan,Non Speciality Crop,RCP85,Set2
OK_Pottawatomie,TX_Bell,Speciality Crop,RCP85,Set2
OK_Pottawatomie,TX_Denton,Non Speciality Crop,RCP85,Set2
OK_Pottawatomie,TX_Dallas,Non Speciality Crop,RCP85,Set2
OK_Pottawatomie,TX_Johnson,Non Speciality Crop,RCP85,Set2
OK_Pottawatomie,TX_Navarro,Speciality Crop,RCP85,Set2
OK_Pottawatomie,TX_Bosque,Speciality Crop,RCP85,Set2
OK_Rogers,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Rogers,TX_Denton,Non Speciality Crop,RCP85,Set2
OK_Rogers,TX_Johnson,Non Speciality Crop,RCP85,Set2
OK_Rogers,TX_Archer,Non Speciality Crop,RCP85,Set2
OK_Rogers,TX_Baylor,Non Speciality Crop,RCP85,Set2
OK_Rogers,TX_Dallas,Non Speciality Crop,RCP85,Set2
OK_Rogers,TX_Ellis,Speciality Crop,RCP85,Set2
OK_Rogers,TX_Wichita,Non Speciality Crop,RCP85,Set2
OK_Rogers,TX_Knox,Non Speciality Crop,RCP85,Set2
OK_Rogers,TX_Clay,Speciality Crop,RCP85,Set2
OK_Seminole,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Seminole,TX_Bell,Speciality Crop,RCP85,Set2
OK_Seminole,TX_McLennan,Non Speciality Crop,RCP85,Set2
OK_Seminole,TX_Falls,Non Speciality Crop,RCP85,Set2
OK_Seminole,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Seminole,TX_Ellis,Speciality Crop,RCP85,Set2
OK_Seminole,TX_Williamson,Speciality Crop,RCP85,Set2
OK_Seminole,TX_Johnson,Non Speciality Crop,RCP85,Set2
OK_Seminole,TX_Dallas,Non Speciality Crop,RCP85,Set2
OK_Seminole,TX_Navarro,Speciality Crop,RCP85,Set2
OK_Stephens,TX_McLennan,Non Speciality Crop,RCP85,Set2
OK_Stephens,TX_Bell,Speciality Crop,RCP85,Set2
OK_Stephens,TX_Falls,Non Speciality Crop,RCP85,Set2
OK_Stephens,TX_Johnson,Non Speciality Crop,RCP85,Set2
OK_Stephens,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Stephens,TX_Ellis,Speciality Crop,RCP85,Set2
OK_Stephens,TX_Hill,Non Speciality Crop,RCP85,Set2
OK_Stephens,TX_Williamson,Speciality Crop,RCP85,Set2
OK_Stephens,TX_Milam,Speciality Crop,RCP85,Set2
OK_Stephens,TX_Bosque,Speciality Crop,RCP85,Set2
OK_Tulsa,TX_Tarrant,Non Speciality Crop,RCP85,Set2
OK_Tulsa,TX_Denton,Non Speciality Crop,RCP85,Set2
OK_Tulsa,TX_Dallas,Non Speciality Crop,RCP85,Set2
OK_Tulsa,TX_Ellis,Speciality Crop,RCP85,Set2
OK_Tulsa,TX_Archer,Non Speciality Crop,RCP85,Set2
OK_Tulsa,TX_Johnson,Non Speciality Crop,RCP85,Set2
OK_Tulsa,TX_Baylor,Non Speciality Crop,RCP85,Set2
OK_Tulsa,TX_Wichita,Non Speciality Crop,RCP85,Set2
OK_Tulsa,TX_Knox,Non Speciality Crop,RCP85,Set2
OK_Tulsa,TX_Jones,Non Speciality Crop,RCP85,Set2
OR_Baker,ID_Gem,Non Speciality Crop,RCP85,Set2
OR_Baker,ID_Canyon,Speciality Crop,RCP85,Set2
OR_Baker,ID_Ada,Speciality Crop,RCP85,Set2
OR_Baker,ID_Payette,Speciality Crop,RCP85,Set2
OR_Baker,WA_Adams,Speciality Crop,RCP85,Set2
OR_Baker,ID_Owyhee,Speciality Crop,RCP85,Set2
OR_Baker,OR_Malheur,Speciality Crop,RCP85,Set2
OR_Baker,UT_Weber,Speciality Crop,RCP85,Set2
OR_Baker,WA_Grant,Speciality Crop,RCP85,Set2
OR_Baker,NV_Churchill,Non Speciality Crop,RCP85,Set2
OR_Benton,CA_Santa Clara,Speciality Crop,RCP85,Set2
OR_Benton,CA_Alameda,Speciality Crop,RCP85,Set2
OR_Benton,CA_San Benito,Speciality Crop,RCP85,Set2
OR_Benton,CA_El Dorado,Speciality Crop,RCP85,Set2
OR_Benton,CA_Napa,Speciality Crop,RCP85,Set2
OR_Benton,CA_Sonoma,Speciality Crop,RCP85,Set2
OR_Benton,OR_Douglas,Speciality Crop,RCP85,Set2
OR_Benton,OR_Multnomah,Speciality Crop,RCP85,Set2
OR_Benton,OR_Clackamas,Speciality Crop,RCP85,Set2
OR_Benton,OR_Yamhill,Speciality Crop,RCP85,Set2
OR_Clackamas,CA_Santa Clara,Speciality Crop,RCP85,Set2
OR_Clackamas,CA_Alameda,Speciality Crop,RCP85,Set2
OR_Clackamas,CA_Napa,Speciality Crop,RCP85,Set2
OR_Clackamas,CA_Sonoma,Speciality Crop,RCP85,Set2
OR_Clackamas,CA_San Benito,Speciality Crop,RCP85,Set2
OR_Clackamas,OR_Multnomah,Speciality Crop,RCP85,Set2
OR_Clackamas,OR_Douglas,Speciality Crop,RCP85,Set2
OR_Clackamas,CA_Humboldt,Non Speciality Crop,RCP85,Set2
OR_Clackamas,OR_Clackamas,Speciality Crop,RCP85,Set2
OR_Clackamas,OR_Yamhill,Speciality Crop,RCP85,Set2
OR_Coos,CA_Marin,Speciality Crop,RCP85,Set2
OR_Coos,CA_Humboldt,Non Speciality Crop,RCP85,Set2
OR_Coos,OR_Curry,Speciality Crop,RCP85,Set2
OR_Coos,CA_San Mateo,Speciality Crop,RCP85,Set2
OR_Coos,CA_Santa Barbara,Speciality Crop,RCP85,Set2
OR_Coos,OR_Coos,Speciality Crop,RCP85,Set2
OR_Curry,CA_Marin,Speciality Crop,RCP85,Set2
OR_Curry,CA_Santa Barbara,Speciality Crop,RCP85,Set2
OR_Curry,CA_Humboldt,Non Speciality Crop,RCP85,Set2
OR_Curry,CA_San Mateo,Speciality Crop,RCP85,Set2
OR_Curry,OR_Curry,Speciality Crop,RCP85,Set2
OR_Douglas,CA_El Dorado,Speciality Crop,RCP85,Set2
OR_Douglas,CA_Napa,Speciality Crop,RCP85,Set2
OR_Douglas,CA_San Benito,Speciality Crop,RCP85,Set2
OR_Douglas,CA_Santa Clara,Speciality Crop,RCP85,Set2
OR_Douglas,CA_Contra Costa,Speciality Crop,RCP85,Set2
OR_Douglas,OR_Douglas,Speciality Crop,RCP85,Set2
OR_Douglas,CA_Tuolumne,Non Speciality Crop,RCP85,Set2
OR_Douglas,NJ_Monmouth,Speciality Crop,RCP85,Set2
OR_Douglas,CA_Alameda,Speciality Crop,RCP85,Set2
OR_Douglas,OR_Yamhill,Speciality Crop,RCP85,Set2
OR_Hood River,OR_Josephine,Speciality Crop,RCP85,Set2
OR_Hood River,WA_Asotin,Non Speciality Crop,RCP85,Set2
OR_Hood River,WA_Columbia,Non Speciality Crop,RCP85,Set2
OR_Hood River,WA_Garfield,Non Speciality Crop,RCP85,Set2
OR_Hood River,WA_Lewis,Speciality Crop,RCP85,Set2
OR_Hood River,WA_Thurston,Non Speciality Crop,RCP85,Set2
OR_Hood River,WA_Clark,Speciality Crop,RCP85,Set2
OR_Hood River,CA_Trinity,Non Speciality Crop,RCP85,Set2
OR_Hood River,OR_Douglas,Speciality Crop,RCP85,Set2
OR_Hood River,WA_Walla Walla,Speciality Crop,RCP85,Set2
OR_Jackson,UT_Washington,Non Speciality Crop,RCP85,Set2
OR_Jackson,CA_Lake,Non Speciality Crop,RCP85,Set2
OR_Jackson,KS_Harvey,Non Speciality Crop,RCP85,Set2
OR_Jackson,KS_Sedgwick,Non Speciality Crop,RCP85,Set2
OR_Jackson,CA_Tuolumne,Non Speciality Crop,RCP85,Set2
OR_Jackson,KS_Atchison,Non Speciality Crop,RCP85,Set2
OR_Jackson,WA_Benton,Speciality Crop,RCP85,Set2
OR_Jackson,KS_McPherson,Non Speciality Crop,RCP85,Set2
OR_Jackson,KS_Brown,Non Speciality Crop,RCP85,Set2
OR_Jackson,OR_Josephine,Speciality Crop,RCP85,Set2
OR_Jefferson,UT_Davis,Speciality Crop,RCP85,Set2
OR_Jefferson,WA_Benton,Speciality Crop,RCP85,Set2
OR_Jefferson,WA_Franklin,Speciality Crop,RCP85,Set2
OR_Jefferson,ID_Canyon,Speciality Crop,RCP85,Set2
OR_Jefferson,OR_Morrow,Speciality Crop,RCP85,Set2
OR_Jefferson,UT_Weber,Speciality Crop,RCP85,Set2
OR_Jefferson,UT_Grand,Non Speciality Crop,RCP85,Set2
OR_Jefferson,WA_Walla Walla,Speciality Crop,RCP85,Set2
OR_Jefferson,ID_Payette,Speciality Crop,RCP85,Set2
OR_Jefferson,ID_Ada,Speciality Crop,RCP85,Set2
OR_Josephine,CA_Lake,Non Speciality Crop,RCP85,Set2
OR_Josephine,UT_Washington,Non Speciality Crop,RCP85,Set2
OR_Josephine,CA_Calaveras,Speciality Crop,RCP85,Set2
OR_Josephine,CA_Amador,Speciality Crop,RCP85,Set2
OR_Josephine,CA_Tuolumne,Non Speciality Crop,RCP85,Set2
OR_Josephine,CA_El Dorado,Speciality Crop,RCP85,Set2
OR_Josephine,CA_Nevada,Speciality Crop,RCP85,Set2
OR_Josephine,KS_Jefferson,Non Speciality Crop,RCP85,Set2
OR_Josephine,CA_San Luis Obispo,Speciality Crop,RCP85,Set2
OR_Josephine,CA_Shasta,Speciality Crop,RCP85,Set2
OR_Klamath,UT_Utah,Speciality Crop,RCP85,Set2
OR_Klamath,NV_Pershing,Non Speciality Crop,RCP85,Set2
OR_Klamath,CO_Mesa,Speciality Crop,RCP85,Set2
OR_Klamath,UT_Tooele,Non Speciality Crop,RCP85,Set2
OR_Klamath,ID_Canyon,Speciality Crop,RCP85,Set2
OR_Klamath,ID_Ada,Speciality Crop,RCP85,Set2
OR_Klamath,UT_Weber,Speciality Crop,RCP85,Set2
OR_Klamath,UT_Juab,Non Speciality Crop,RCP85,Set2
OR_Klamath,ID_Gem,Non Speciality Crop,RCP85,Set2
OR_Klamath,UT_Grand,Non Speciality Crop,RCP85,Set2
OR_Lane,CA_Napa,Speciality Crop,RCP85,Set2
OR_Lane,CA_Santa Clara,Speciality Crop,RCP85,Set2
OR_Lane,OR_Yamhill,Speciality Crop,RCP85,Set2
OR_Lane,CA_San Benito,Speciality Crop,RCP85,Set2
OR_Lane,OR_Douglas,Speciality Crop,RCP85,Set2
OR_Lane,CA_Alameda,Speciality Crop,RCP85,Set2
OR_Lane,OR_Multnomah,Speciality Crop,RCP85,Set2
OR_Lane,OR_Clackamas,Speciality Crop,RCP85,Set2
OR_Lane,OR_Polk,Speciality Crop,RCP85,Set2
OR_Lane,CA_El Dorado,Speciality Crop,RCP85,Set2
OR_Linn,CA_Napa,Speciality Crop,RCP85,Set2
OR_Linn,CA_Santa Clara,Speciality Crop,RCP85,Set2
OR_Linn,CA_Alameda,Speciality Crop,RCP85,Set2
OR_Linn,CA_San Benito,Speciality Crop,RCP85,Set2
OR_Linn,CA_El Dorado,Speciality Crop,RCP85,Set2
OR_Linn,OR_Douglas,Speciality Crop,RCP85,Set2
OR_Linn,CA_Sonoma,Speciality Crop,RCP85,Set2
OR_Linn,OR_Multnomah,Speciality Crop,RCP85,Set2
OR_Linn,CA_Contra Costa,Speciality Crop,RCP85,Set2
OR_Linn,CA_Humboldt,Non Speciality Crop,RCP85,Set2
OR_Malheur,NV_Churchill,Non Speciality Crop,RCP85,Set2
OR_Malheur,UT_Grand,Non Speciality Crop,RCP85,Set2
OR_Malheur,ID_Payette,Speciality Crop,RCP85,Set2
OR_Malheur,ID_Canyon,Speciality Crop,RCP85,Set2
OR_Malheur,ID_Gem,Non Speciality Crop,RCP85,Set2
OR_Malheur,UT_Davis,Speciality Crop,RCP85,Set2
OR_Malheur,ID_Ada,Speciality Crop,RCP85,Set2
OR_Malheur,CA_Inyo,Non Speciality Crop,RCP85,Set2
OR_Marion,CA_Santa Clara,Speciality Crop,RCP85,Set2
OR_Marion,CA_Napa,Speciality Crop,RCP85,Set2
OR_Marion,CA_Alameda,Speciality Crop,RCP85,Set2
OR_Marion,CA_San Benito,Speciality Crop,RCP85,Set2
OR_Marion,CA_Sonoma,Speciality Crop,RCP85,Set2
OR_Marion,CA_El Dorado,Speciality Crop,RCP85,Set2
OR_Marion,OR_Douglas,Speciality Crop,RCP85,Set2
OR_Marion,CA_Humboldt,Non Speciality Crop,RCP85,Set2
OR_Marion,CA_Contra Costa,Speciality Crop,RCP85,Set2
OR_Marion,OR_Polk,Speciality Crop,RCP85,Set2
OR_Morrow,NV_Lincoln,Non Speciality Crop,RCP85,Set2
OR_Morrow,WA_Walla Walla,Speciality Crop,RCP85,Set2
OR_Morrow,WA_Benton,Speciality Crop,RCP85,Set2
OR_Morrow,UT_Washington,Non Speciality Crop,RCP85,Set2
OR_Morrow,OR_Josephine,Speciality Crop,RCP85,Set2
OR_Morrow,UT_Davis,Speciality Crop,RCP85,Set2
OR_Morrow,OR_Morrow,Speciality Crop,RCP85,Set2
OR_Multnomah,CA_Santa Clara,Speciality Crop,RCP85,Set2
OR_Multnomah,CA_Alameda,Speciality Crop,RCP85,Set2
OR_Multnomah,CA_Napa,Speciality Crop,RCP85,Set2
OR_Multnomah,CA_San Benito,Speciality Crop,RCP85,Set2
OR_Multnomah,CA_Sonoma,Speciality Crop,RCP85,Set2
OR_Multnomah,CA_Contra Costa,Speciality Crop,RCP85,Set2
OR_Multnomah,OR_Douglas,Speciality Crop,RCP85,Set2
OR_Multnomah,CA_El Dorado,Speciality Crop,RCP85,Set2
OR_Multnomah,OR_Yamhill,Speciality Crop,RCP85,Set2
OR_Multnomah,CA_Humboldt,Non Speciality Crop,RCP85,Set2
OR_Polk,CA_El Dorado,Speciality Crop,RCP85,Set2
OR_Polk,CA_Napa,Speciality Crop,RCP85,Set2
OR_Polk,CA_Santa Clara,Speciality Crop,RCP85,Set2
OR_Polk,CA_San Benito,Speciality Crop,RCP85,Set2
OR_Polk,OR_Douglas,Speciality Crop,RCP85,Set2
OR_Polk,CA_Alameda,Speciality Crop,RCP85,Set2
OR_Polk,OR_Multnomah,Speciality Crop,RCP85,Set2
OR_Polk,OR_Polk,Speciality Crop,RCP85,Set2
OR_Polk,CA_Humboldt,Non Speciality Crop,RCP85,Set2
OR_Polk,OR_Yamhill,Speciality Crop,RCP85,Set2
OR_Umatilla,WA_Walla Walla,Speciality Crop,RCP85,Set2
OR_Umatilla,WA_Benton,Speciality Crop,RCP85,Set2
OR_Umatilla,UT_Davis,Speciality Crop,RCP85,Set2
OR_Umatilla,OR_Josephine,Speciality Crop,RCP85,Set2
OR_Umatilla,OR_Morrow,Speciality Crop,RCP85,Set2
OR_Washington,CA_El Dorado,Speciality Crop,RCP85,Set2
OR_Washington,CA_Sonoma,Speciality Crop,RCP85,Set2
OR_Washington,CA_Santa Clara,Speciality Crop,RCP85,Set2
OR_Washington,CA_Alameda,Speciality Crop,RCP85,Set2
OR_Washington,OR_Douglas,Speciality Crop,RCP85,Set2
OR_Washington,CA_San Benito,Speciality Crop,RCP85,Set2
OR_Washington,OR_Multnomah,Speciality Crop,RCP85,Set2
OR_Washington,OR_Polk,Speciality Crop,RCP85,Set2
OR_Washington,OR_Yamhill,Speciality Crop,RCP85,Set2
OR_Washington,CA_Napa,Speciality Crop,RCP85,Set2
OR_Yamhill,CA_Santa Clara,Speciality Crop,RCP85,Set2
OR_Yamhill,CA_El Dorado,Speciality Crop,RCP85,Set2
OR_Yamhill,CA_Napa,Speciality Crop,RCP85,Set2
OR_Yamhill,CA_San Benito,Speciality Crop,RCP85,Set2
OR_Yamhill,CA_Alameda,Speciality Crop,RCP85,Set2
OR_Yamhill,OR_Douglas,Speciality Crop,RCP85,Set2
OR_Yamhill,OR_Polk,Speciality Crop,RCP85,Set2
OR_Yamhill,CA_Sonoma,Speciality Crop,RCP85,Set2
OR_Yamhill,OR_Multnomah,Speciality Crop,RCP85,Set2
PA_Adams,UT_Washington,Non Speciality Crop,RCP85,Set2
PA_Adams,AR_Greene,Non Speciality Crop,RCP85,Set2
PA_Adams,MO_Dunklin,Speciality Crop,RCP85,Set2
PA_Adams,AR_Clay,Non Speciality Crop,RCP85,Set2
PA_Adams,CA_Shasta,Speciality Crop,RCP85,Set2
PA_Adams,MO_Scott,Non Speciality Crop,RCP85,Set2
PA_Adams,NV_Lincoln,Non Speciality Crop,RCP85,Set2
PA_Adams,AR_Independence,Non Speciality Crop,RCP85,Set2
PA_Allegheny,UT_Washington,Non Speciality Crop,RCP85,Set2
